team,league,treated,type,edu,church,income,status1,marital,isis_abuse,player_type,block,birth.year,voted_muslim_extra,own_group_preference,donate_t1_new1,donate_t0_new1,dv_secular_t0,dv_secular_t1,dv_neigh_t0,dv_neigh_t1,dv_blame_t0,dv_blame_t1,areas_t1_new,friends_t1_new,proud_iraqi_t1_new,secular_t1_new,secular1_t1_new,land_t1_new,empathy_shabak_t1,empathy_sunni_t1,danger_t1_new,gold_t1,nbr_shiite_shabak_t1,suff_sh_t1,suff_sa_t1,nbr_sunni_arab_t1,cash_muslim_t1,guests_total,areas_t0_new,friends_t0_new,proud_iraqi_t0_new,secular_t0_new,secular1_t0_new,land_t0_new,danger_t0_new,gold_t0,nbr_shiite_shabak_t0,suff_sh_t0,suff_sa_t0,nbr_sunni_arab_t0,cash_muslim_t0
comparison4,league4_wave2,0,comparison,2,5,0,0,0,0,Original,0,31,NA,1,0,1,1.109626979774973,0.7800316669282616,-0.32975010433230745,1.1067896674432043,3.766004222308633,-0.3736990600271481,1,1,1,1,1,1,3,3,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1
team_4,league1_wave2,0,control,4,2,0,0,0,0,Original,2,23,NA,1,0,0,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
team_3,league2_wave2,0,control,4,5,1,0,0,0,Original,14,21,1,1,1,0,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
team_6,league2_wave2,1,treated,6,5,2,0,0,1,Original,8,24,1,1,1,1,-0.17796333490008232,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,3.766004222308633,3.6338272202086563,1,0,0,1,0,0,1,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
team_7,league2_wave2,0,control,4,4,0,1,1,0,Original,8,32,0,0,1,1,-1.615293655295355,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
team_8,league1_wave2,1,treated,6,5,0,0,1,0,Original,3,33,1,1,1,0,1.109626979774973,-1.1150070461286983,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,0,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
team_9,league1_wave2,0,control,4,5,0,0,0,1,Original,3,24,0,1,1,1,1.109626979774973,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
team_10,league2_wave2,1,treated,6,5,4,0,0,1,Original,9,26,0,1,1,1,1.109626979774973,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,3.6338272202086563,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
team_11,league2_wave2,1,treated,4,4,0,1,0,1,Original,9,19,0,1,1,0,-0.17796333490008232,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
team_12,league1_wave2,0,control,6,5,0,1,0,0,Original,4,20,1,1,0,0,1.109626979774973,-0.5723639702289841,-0.32975010433230745,4.44354142750149,3.766004222308633,1.4853258177531459,1,0,0,1,0,0,3,3,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0
team_13,league2_wave2,0,control,4,3,0,0,0,0,Original,14,22,1,0,0,0,-0.17796333490008232,-2.467402683285944,-0.32975010433230745,0.7940854701008777,-0.35229470769727916,-0.3736990600271481,1,0,0,0,0,0,4,2,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0
team_15,league2_wave2,1,treated,6,2,0,1,0,0,Original,10,23,0,0,1,1,1.109626979774973,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
team_17,league1_wave2,0,control,4,6,4,1,1,1,Original,5,27,0,0,1,1,1.109626979774973,0.7800316669282616,0.7139327094423192,-0.4176516467333907,1.4436295792010647,-0.3736990600271481,1,0,0,1,1,1,4,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0
team_18,league2_wave2,0,control,4,2,0,1,0,0,Original,11,18,0,0,1,1,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
team_20,league1_wave2,1,treated,2,5,1,1,0,0,Original,5,20,0,0,1,1,1.109626979774973,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,0,3,3,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
team_21,league1_wave2,1,treated,2,2,0,1,0,0,Original,6,23,1,0,1,1,-1.615293655295355,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
team_23,league1_wave2,0,control,6,2,0,0,0,0,Original,7,26,0,1,1,1,1.109626979774973,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
team_24,league1_wave2,1,treated,3,5,1,0,0,1,Original,7,23,1,1,0,1,-1.615293655295355,0.7800316669282616,-0.32975010433230745,0.6377786687700708,-0.35229470769727916,-0.3736990600271481,1,0,1,1,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
team_25,league2_wave2,0,control,6,5,1,0,0,0,Original,12,21,0,1,1,1,1.109626979774973,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
team_25,league2_wave2,0,control,2,6,2,1,0,0,Extra,12,19,NA,0,0,1,1.109626979774973,0.7800316669282616,-0.32975010433230745,0.7940854701008777,-0.35229470769727916,-0.3736990600271481,0,0,0,1,1,1,4,4,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1
team_26,league2_wave2,1,treated,4,4,0,1,0,0,Original,12,21,NA,1,1,1,1.109626979774973,0.7800316669282616,-0.32975010433230745,0.6377786687700708,-0.35229470769727916,-0.3736990600271481,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
team_28,league2_wave2,0,control,5,5,1,0,0,0,Original,13,20,0,0,1,0,1.109626979774973,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,1,1,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
team_9,league1_wave2,0,control,4,1,1,1,0,0,Extra,3,20,NA,0,1,1,-0.3277033406202998,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,1,4,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
team_22,league1_wave2,0,control,4,5,2,1,0,0,Extra,6,19,NA,0,0,1,-0.17796333490008232,-2.467402683285944,3.6701350770936862,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,0,0,0,3,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0
team_2,league1_wave2,0,control,6,5,1,2,0,0,Extra,1,30,NA,1,1,1,1.109626979774973,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
team_3,league2_wave2,0,control,4,5,0,0,1,0,Extra,14,28,NA,0,1,1,-0.17796333490008232,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1
team_23,league1_wave2,0,control,4,2,0,0,0,0,Extra,7,27,NA,0,1,1,-1.615293655295355,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,1,2,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
comparison2,league4_wave2,0,comparison,6,2,0,0,0,1,Original,0,26,NA,1,0,1,-0.3277033406202998,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,1.7748023424283617,1,1,0,1,1,1,1,3,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
comparison1,league4_wave2,0,comparison,2,6,0,0,0,0,Original,0,23,NA,1,1,0,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,0.7940854701008777,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,1,3,3,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
team_1,league1_wave2,1,treated,2,5,0,1,0,0,Original,1,21,NA,0,1,1,-0.17796333490008232,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,0,1,1,0,1,2,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
comparison4,league4_wave2,0,comparison,2,6,1,2,1,0,Original,0,29,NA,1,0,1,-0.3277033406202998,0.7800316669282616,-0.32975010433230745,0.7940854701008777,-0.35229470769727916,-0.3736990600271481,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1
team_2,league1_wave2,0,control,4,4,0,0,1,0,Original,1,26,NA,0,1,1,-0.17796333490008232,-0.5723639702289841,1.2435171457817695,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
team_4,league1_wave2,0,control,4,5,1,1,0,0,Original,2,17,NA,1,1,1,1.109626979774973,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
team_3,league2_wave2,0,control,2,4,1,1,0,0,Original,14,22,0,0,1,1,-0.17796333490008232,-1.1150070461286983,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,1.4853258177531459,1,0,1,0,1,0,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
team_6,league2_wave2,1,treated,6,5,2,0,0,0,Original,8,24,1,0,0,1,-0.17796333490008232,0.7800316669282616,1.0531850132049827,-0.4176516467333907,1.4436295792010647,-0.3736990600271481,1,0,0,1,1,0,2,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0
team_9,league1_wave2,0,control,4,5,1,2,1,1,Original,3,31,1,1,0,1,1.109626979774973,0.7800316669282616,-0.32975010433230745,0.6519326809871657,-0.35229470769727916,-0.3736990600271481,1,1,0,1,1,0,4,4,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1
team_10,league2_wave2,1,treated,6,2,1,2,1,0,Original,9,31,0,1,1,1,1.109626979774973,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,3.766004222308633,3.6338272202086563,1,1,0,1,0,0,1,2,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
team_12,league1_wave2,0,control,4,2,1,2,0,0,Original,4,22,0,0,1,1,-1.615293655295355,-2.467402683285944,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
team_13,league2_wave2,0,control,4,2,0,1,0,0,Original,14,19,1,1,1,0,1.109626979774973,0.7800316669282616,6.233205576137227,0.6519326809871657,-0.35229470769727916,-0.3736990600271481,1,1,0,1,1,0,4,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0
team_14,league1_wave2,1,treated,2,5,0,1,0,0,Original,4,18,1,1,NA,0,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,1.4853258177531459,1,0,0,1,1,0,3,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
team_15,league2_wave2,1,treated,2,5,1,1,0,0,Original,10,24,1,1,1,1,-0.17796333490008232,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
team_17,league1_wave2,0,control,3,6,0,0,1,0,Original,5,27,0,0,1,1,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
team_17,league1_wave2,0,control,4,4,1,1,0,1,Extra,5,20,NA,0,1,0,1.109626979774973,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
team_19,league2_wave2,1,treated,2,5,1,1,0,0,Original,11,20,1,1,1,1,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
team_21,league1_wave2,1,treated,2,1,2,2,0,0,Original,6,24,1,0,0,1,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,0,3,4,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
team_22,league1_wave2,0,control,2,5,0,1,0,0,Original,6,20,1,1,0,1,-0.17796333490008232,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
team_24,league1_wave2,1,treated,2,5,4,2,0,0,Original,7,26,1,0,0,1,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
team_25,league2_wave2,0,control,6,5,1,0,0,0,Original,12,25,0,1,1,0,1.109626979774973,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,0,3,4,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
team_26,league2_wave2,1,treated,4,4,0,1,0,0,Original,12,18,NA,1,1,1,-0.17796333490008232,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,0,0,3,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
team_27,league2_wave2,1,treated,4,2,1,1,0,1,Original,13,18,0,1,1,1,-1.615293655295355,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,1.970079935410289,-0.3736990600271481,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
team_18,league2_wave2,0,control,4,5,0,1,0,1,Extra,11,16,NA,1,1,1,-0.17796333490008232,-0.5723639702289841,0.7139327094423192,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,0,0,1,0,0,3,4,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
team_28,league2_wave2,0,control,4,4,0,1,0,0,Extra,13,18,NA,1,1,1,1.109626979774973,-0.5723639702289841,-0.32975010433230745,0.6519326809871657,1.4436295792010647,-0.3736990600271481,1,1,0,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
team_22,league1_wave2,0,control,4,5,2,1,0,0,Extra,6,18,NA,0,1,1,-0.17796333490008232,0.7800316669282616,0.7139327094423192,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,1,0,4,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
team_12,league1_wave2,0,control,2,5,2,1,0,1,Extra,4,19,NA,0,0,1,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,0,1,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
comparison1,league4_wave2,0,comparison,3,2,0,0,0,0,Original,0,25,NA,0,0,0,-1.615293655295355,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,1,1,1,1,1,3,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
team_1,league1_wave2,1,treated,4,5,1,1,0,0,Original,1,17,1,1,NA,1,-1.615293655295355,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,1,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
comparison4,league4_wave2,0,comparison,2,5,1,0,0,0,Original,0,25,NA,1,1,1,1.109626979774973,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,1,1,3,3,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0
team_2,league1_wave2,0,control,3,5,0,0,0,0,Original,1,22,NA,0,0,1,-1.615293655295355,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
team_4,league1_wave2,0,control,6,4,0,0,0,1,Original,2,21,NA,1,0,0,1.109626979774973,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,1,4,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
team_3,league2_wave2,0,control,6,1,0,0,0,0,Original,14,22,1,0,0,1,-0.3277033406202998,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,0,1,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
team_5,league1_wave2,1,treated,4,6,0,1,0,0,Original,2,20,1,1,0,0,-1.615293655295355,-2.467402683285944,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,0,0,0,4,4,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
team_6,league2_wave2,1,treated,6,5,1,0,0,1,Original,8,25,1,1,1,1,1.109626979774973,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,1.4436295792010647,-0.3736990600271481,1,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
team_7,league2_wave2,0,control,4,6,0,0,1,0,Original,8,42,0,1,1,1,-0.3277033406202998,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
team_8,league1_wave2,1,treated,6,2,0,0,1,0,Original,3,32,0,0,1,1,-1.615293655295355,0.7800316669282616,3.6701350770936862,-0.4176516467333907,3.766004222308633,-0.3736990600271481,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0
team_9,league1_wave2,0,control,6,5,0,0,1,0,Original,3,30,NA,0,0,0,-1.615293655295355,-2.467402683285944,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
team_10,league2_wave2,1,treated,2,6,2,1,0,1,Original,9,19,1,1,NA,1,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
team_11,league2_wave2,1,treated,2,2,2,1,0,1,Original,9,22,0,1,0,1,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,3.766004222308633,1.4853258177531459,1,0,0,1,1,0,2,3,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
team_12,league1_wave2,0,control,2,4,2,1,0,1,Original,4,19,1,1,1,1,1.109626979774973,-0.5723639702289841,2.0968678269796093,4.44354142750149,-0.35229470769727916,-0.3736990600271481,1,1,0,1,0,0,4,3,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0
team_13,league2_wave2,0,control,4,5,0,1,0,0,Original,14,18,1,0,0,1,-1.615293655295355,0.7800316669282616,-0.32975010433230745,2.1622199829466653,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
team_14,league1_wave2,1,treated,4,3,0,0,0,0,Original,4,20,1,0,1,1,-1.615293655295355,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
team_15,league2_wave2,1,treated,2,2,0,1,0,0,Original,10,24,1,1,1,0,-0.17796333490008232,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
team_16,league2_wave2,0,control,4,3,4,0,0,0,Original,10,26,NA,0,1,0,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,0,4,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
team_17,league1_wave2,0,control,3,5,0,0,0,0,Original,5,22,0,1,1,0,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,1,0,3,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
team_19,league2_wave2,1,treated,4,5,1,0,0,0,Original,11,22,NA,1,1,1,-0.17796333490008232,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,0,0,3,3,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
team_21,league1_wave2,1,treated,2,2,0,0,1,0,Original,6,33,0,0,1,1,-0.3277033406202998,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,0,1,0,1,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
team_22,league1_wave2,0,control,4,5,2,2,0,0,Original,6,19,0,0,1,1,-0.17796333490008232,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,1.4853258177531459,0,0,1,1,1,0,2,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
team_25,league2_wave2,0,control,2,6,0,1,0,0,Original,12,25,0,1,1,1,-1.615293655295355,-0.5723639702289841,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
team_26,league2_wave2,1,treated,4,2,3,1,0,0,Original,12,18,0,1,1,1,1.109626979774973,0.7800316669282616,1.2435171457817695,0.6519326809871657,-0.35229470769727916,-0.3736990600271481,1,1,0,1,1,1,3,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
team_27,league2_wave2,1,treated,2,1,0,1,0,0,Original,13,20,0,0,1,0,-1.615293655295355,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,-0.3736990600271481,1,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
team_28,league2_wave2,0,control,6,2,1,1,0,0,Original,13,22,0,1,1,0,1.109626979774973,0.7800316669282616,2.0968678269796093,4.44354142750149,-0.35229470769727916,-0.3736990600271481,1,1,0,1,1,0,3,3,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
team_9,league1_wave2,0,control,6,5,0,1,1,1,Extra,3,26,NA,1,1,1,1.109626979774973,-0.5723639702289841,0.7139327094423192,2.1622199829466653,-0.35229470769727916,1.7748023424283617,1,0,0,1,0,0,2,2,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
team_23,league1_wave2,0,control,3,6,0,1,0,1,Extra,7,20,NA,0,1,0,1.109626979774973,-0.5723639702289841,-0.32975010433230745,0.6519326809871657,-0.35229470769727916,-0.3736990600271481,1,0,0,1,0,0,4,3,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
comparison1,league4_wave2,0,comparison,4,2,0,0,0,0,Original,0,24,NA,1,0,0,-0.17796333490008232,0.7800316669282616,0.7139327094423192,1.1067896674432043,-0.35229470769727916,1.7748023424283617,1,1,0,1,1,1,1,2,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
team_1,league1_wave2,1,treated,2,5,0,1,0,0,Original,1,19,1,1,1,1,1.109626979774973,-0.5723639702289841,-0.32975010433230745,0.6377786687700708,-0.35229470769727916,-0.3736990600271481,1,1,0,1,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
comparison4,league4_wave2,0,comparison,3,4,1,0,0,1,Original,0,29,NA,1,1,0,-1.615293655295355,0.7800316669282616,-0.32975010433230745,-0.4176516467333907,-0.35229470769727916,1.7748023424283617,1,1,0,1,1,1,4,3,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
